Date,RHA,Daily_Cases,Cumulative_Cases,Active_Cases,Recoveries,Deaths
2021/04/09 05:00:00+00,Interlake-Eastern,3,2465,29,2398,38
2021/04/09 05:00:00+00,Northern,30,6270,658,5568,44
2021/04/09 05:00:00+00,Prairie Mountain Health,9,2260,77,2129,54
2021/04/09 05:00:00+00,Southern Health-Santé Sud,14,4976,53,4779,144
2021/04/09 05:00:00+00,Winnipeg,66,19138,431,18034,673
2021/04/10 05:00:00+00,All,115,35224,1279,32989,956
2021/04/10 05:00:00+00,Interlake-Eastern,6,2471,31,2402,38
2021/04/10 05:00:00+00,Northern,27,6297,672,5581,44
2021/04/10 05:00:00+00,Prairie Mountain Health,9,2269,79,2136,54
2021/04/10 05:00:00+00,Southern Health-Santé Sud,4,4980,53,4783,144
2021/04/10 05:00:00+00,Winnipeg,69,19207,444,18087,676
2021/04/11 05:00:00+00,All,129,35353,1334,33062,957
2021/04/11 05:00:00+00,Interlake-Eastern,3,2474,33,2403,38
2021/04/11 05:00:00+00,Northern,36,6333,699,5590,44
2021/04/11 05:00:00+00,Prairie Mountain Health,9,2278,82,2141,55
2021/04/11 05:00:00+00,Southern Health-Santé Sud,6,4986,53,4789,144
2021/04/11 05:00:00+00,Winnipeg,75,19282,467,18139,676
2021/04/12 05:00:00+00,All,109,35462,1372,33132,958
2021/04/12 05:00:00+00,Interlake-Eastern,2,2476,33,2405,38
2021/04/12 05:00:00+00,Northern,31,6364,719,5601,44
2021/04/12 05:00:00+00,Prairie Mountain Health,5,2283,84,2144,55
2021/04/12 05:00:00+00,Southern Health-Santé Sud,3,4989,53,4791,145
2021/04/12 05:00:00+00,Winnipeg,68,19350,483,18191,676
2021/04/13 05:00:00+00,All,93,35555,1392,33205,958
2021/04/13 05:00:00+00,Interlake-Eastern,6,2482,37,2407,38
2021/04/13 05:00:00+00,Northern,23,6387,725,5618,44
2021/04/13 05:00:00+00,Prairie Mountain Health,4,2287,84,2148,55
2021/04/13 05:00:00+00,Southern Health-Santé Sud,7,4996,58,4793,145
2021/04/13 05:00:00+00,Winnipeg,53,19403,488,18239,676
2021/04/14 05:00:00+00,All,150,35705,1455,33290,960
2021/04/14 05:00:00+00,Interlake-Eastern,11,2493,45,2410,38
2021/04/14 05:00:00+00,Northern,56,6443,771,5628,44
2021/04/14 05:00:00+00,Prairie Mountain Health,7,2294,81,2157,56
2021/04/14 05:00:00+00,Southern Health-Santé Sud,5,5001,59,4797,145
2021/04/14 05:00:00+00,Winnipeg,71,19474,499,18298,677
2021/04/15 05:00:00+00,All,108,35813,1468,33384,961
2021/04/15 05:00:00+00,Interlake-Eastern,8,2501,49,2414,38
2021/04/15 05:00:00+00,Northern,27,6470,762,5664,44
2021/04/15 05:00:00+00,Prairie Mountain Health,6,2300,76,2168,56
2021/04/15 05:00:00+00,Southern Health-Santé Sud,4,5005,60,4800,145
2021/04/15 05:00:00+00,Winnipeg,63,19537,521,18338,678
2021/04/16 05:00:00+00,All,178,35991,1533,33496,962
2021/04/16 05:00:00+00,Interlake-Eastern,8,2509,51,2420,38
2021/04/16 05:00:00+00,Northern,24,6494,762,5687,45
2021/04/16 05:00:00+00,Prairie Mountain Health,12,2312,84,2172,56
2021/04/16 05:00:00+00,Southern Health-Santé Sud,11,5016,66,4805,145
2021/04/16 05:00:00+00,Winnipeg,123,19660,570,18412,678
2021/04/17 05:00:00+00,All,169,36160,1586,33611,963
2021/04/17 05:00:00+00,Interlake-Eastern,7,2516,55,2423,38
2021/04/17 05:00:00+00,Northern,26,6520,758,5717,45
2021/04/17 05:00:00+00,Prairie Mountain Health,18,2330,92,2181,57
2021/04/17 05:00:00+00,Southern Health-Santé Sud,18,5034,77,4812,145
2021/04/17 05:00:00+00,Winnipeg,100,19760,604,18478,678
2021/04/18 05:00:00+00,All,109,36269,1561,33744,964
2021/04/18 05:00:00+00,Interlake-Eastern,12,2528,61,2429,38
2021/04/18 05:00:00+00,Northern,8,6528,734,5748,46
2021/04/18 05:00:00+00,Prairie Mountain Health,11,2341,96,2188,57
2021/04/18 05:00:00+00,Southern Health-Santé Sud,17,5051,82,4824,145
2021/04/18 05:00:00+00,Winnipeg,61,19821,588,18555,678
2021/04/19 05:00:00+00,All,203,36472,1652,33854,966
2021/04/19 05:00:00+00,Interlake-Eastern,13,2541,69,2434,38
2021/04/19 05:00:00+00,Northern,21,6549,740,5763,46
2021/04/19 05:00:00+00,Prairie Mountain Health,25,2366,116,2192,58
2021/04/19 05:00:00+00,Southern Health-Santé Sud,8,5059,80,4833,146
2021/04/19 05:00:00+00,Winnipeg,136,19957,647,18632,678
2021/04/20 05:00:00+00,All,162,36634,1670,33996,968
2021/04/20 05:00:00+00,Interlake-Eastern,15,2556,75,2443,38
2021/04/20 05:00:00+00,Northern,33,6582,741,5795,46
2021/04/20 05:00:00+00,Prairie Mountain Health,20,2386,129,2199,58
2021/04/20 05:00:00+00,Southern Health-Santé Sud,23,5082,88,4848,146
2021/04/20 05:00:00+00,Winnipeg,71,20028,637,18711,680
2021/04/21 05:00:00+00,All,262,36896,1500,34424,972
2021/04/21 05:00:00+00,Interlake-Eastern,23,2579,86,2455,38
2021/04/21 05:00:00+00,Northern,37,6619,497,6076,46
2021/04/21 05:00:00+00,Prairie Mountain Health,13,2399,110,2231,58
2021/04/21 05:00:00+00,Southern Health-Santé Sud,31,5113,108,4859,146
2021/04/21 05:00:00+00,Winnipeg,158,20186,699,18803,684
2021/04/22 05:00:00+00,All,177,37073,1544,34554,975
2021/04/22 05:00:00+00,Interlake-Eastern,9,2588,84,2465,39
2021/04/22 05:00:00+00,Northern,25,6644,496,6102,46
2021/04/22 05:00:00+00,Prairie Mountain Health,18,2417,121,2237,59
2021/04/22 05:00:00+00,Southern Health-Santé Sud,21,5134,119,4868,147
2021/04/22 05:00:00+00,Winnipeg,104,20290,724,18882,684
2021/04/23 05:00:00+00,All,275,37348,1672,34699,977
2021/04/23 05:00:00+00,Interlake-Eastern,9,2597,85,2473,39
2021/04/23 05:00:00+00,Northern,18,6662,499,6117,46
2021/04/23 05:00:00+00,Prairie Mountain Health,36,2453,150,2244,59
2021/04/23 05:00:00+00,Southern Health-Santé Sud,27,5161,125,4889,147
2021/04/23 05:00:00+00,Winnipeg,185,20475,813,18976,686
2021/04/24 05:00:00+00,All,265,37613,1754,34880,979
2021/04/24 05:00:00+00,Interlake-Eastern,6,2603,84,2480,39
2021/04/24 05:00:00+00,Northern,17,6679,489,6143,47
2021/04/24 05:00:00+00,Prairie Mountain Health,25,2478,162,2257,59
2021/04/24 05:00:00+00,Southern Health-Santé Sud,15,5176,119,4910,147
2021/04/24 05:00:00+00,Winnipeg,202,20677,900,19090,687
2021/04/25 05:00:00+00,All,208,37821,1795,35045,981
2021/04/25 05:00:00+00,Interlake-Eastern,8,2611,81,2491,39
2021/04/25 05:00:00+00,Northern,14,6693,473,6172,48
2021/04/25 05:00:00+00,Prairie Mountain Health,19,2497,170,2268,59
2021/04/25 05:00:00+00,Southern Health-Santé Sud,9,5185,114,4923,148
2021/04/25 05:00:00+00,Winnipeg,158,20835,957,19191,687
2021/04/26 05:00:00+00,All,207,38028,1845,35202,981
2021/04/26 05:00:00+00,Interlake-Eastern,4,2615,78,2498,39
2021/04/26 05:00:00+00,Northern,8,6701,466,6187,48
2021/04/26 05:00:00+00,Prairie Mountain Health,30,2527,186,2282,59
2021/04/26 05:00:00+00,Southern Health-Santé Sud,10,5195,116,4931,148
2021/04/26 05:00:00+00,Winnipeg,155,20990,999,19304,687
2021/04/27 05:00:00+00,All,204,38232,1904,35347,981
2021/04/27 05:00:00+00,Interlake-Eastern,16,2631,82,2510,39
2021/04/27 05:00:00+00,Northern,10,6711,462,6201,48
2021/04/27 05:00:00+00,Prairie Mountain Health,26,2553,202,2292,59
2021/04/27 05:00:00+00,Southern Health-Santé Sud,16,5211,114,4949,148
2021/04/27 05:00:00+00,Winnipeg,136,21126,1044,19395,687
2021/04/28 05:00:00+00,All,221,38453,1953,35518,982
2021/04/28 05:00:00+00,Interlake-Eastern,5,2636,75,2522,39
2021/04/28 05:00:00+00,Northern,9,6720,457,6215,48
2021/04/28 05:00:00+00,Prairie Mountain Health,24,2577,212,2306,59
2021/04/28 05:00:00+00,Southern Health-Santé Sud,15,5226,114,4964,148
2021/04/28 05:00:00+00,Winnipeg,168,21294,1095,19511,688
2021/04/29 05:00:00+00,All,291,38744,2036,35722,986
2021/04/29 05:00:00+00,Interlake-Eastern,10,2646,75,2532,39
2021/04/29 05:00:00+00,Northern,13,6733,459,6225,49
2021/04/29 05:00:00+00,Prairie Mountain Health,52,2629,249,2321,59
2021/04/29 05:00:00+00,Southern Health-Santé Sud,26,5252,111,4990,151
2021/04/29 05:00:00+00,Winnipeg,190,21484,1142,19654,688
2021/04/30 05:00:00+00,All,285,39029,2131,35911,987
2021/04/30 05:00:00+00,Interlake-Eastern,13,2659,82,2538,39
2021/04/30 05:00:00+00,Northern,19,6752,462,6241,49
2021/04/30 05:00:00+00,Prairie Mountain Health,37,2666,273,2334,59
2021/04/30 05:00:00+00,Southern Health-Santé Sud,14,5266,107,5008,151
2021/04/30 05:00:00+00,Winnipeg,202,21686,1207,19790,689
2021/05/01 05:00:00+00,All,275,39304,2200,36116,988
2021/05/01 05:00:00+00,Interlake-Eastern,23,2682,92,2551,39
2021/05/01 05:00:00+00,Northern,9,6761,463,6249,49
2021/05/01 05:00:00+00,Prairie Mountain Health,46,2712,299,2354,59
2021/05/01 05:00:00+00,Southern Health-Santé Sud,23,5289,108,5030,151
2021/05/01 05:00:00+00,Winnipeg,174,21860,1238,19932,690
2021/05/02 05:00:00+00,All,240,39544,2267,36288,989
2021/05/02 05:00:00+00,Interlake-Eastern,17,2699,99,2561,39
2021/05/02 05:00:00+00,Northern,14,6775,471,6255,49
2021/05/02 05:00:00+00,Prairie Mountain Health,13,2725,299,2367,59
2021/05/02 05:00:00+00,Southern Health-Santé Sud,18,5307,110,5046,151
2021/05/02 05:00:00+00,Winnipeg,178,22038,1288,20059,691
2021/05/03 05:00:00+00,All,300,39844,2374,36478,992
2021/05/03 05:00:00+00,Interlake-Eastern,11,2710,101,2570,39
2021/05/03 05:00:00+00,Northern,8,6783,476,6258,49
2021/05/03 05:00:00+00,Prairie Mountain Health,34,2759,312,2386,61
2021/05/03 05:00:00+00,Southern Health-Santé Sud,34,5341,122,5068,151
2021/05/03 05:00:00+00,Winnipeg,213,22251,1363,20196,692
2021/05/04 05:00:00+00,All,269,40113,2434,36684,995
2021/05/04 05:00:00+00,Interlake-Eastern,21,2731,109,2583,39
2021/05/04 05:00:00+00,Northern,11,6794,478,6267,49
2021/05/04 05:00:00+00,Prairie Mountain Health,33,2792,326,2405,61
2021/05/04 05:00:00+00,Southern Health-Santé Sud,14,5355,122,5082,151
2021/05/04 05:00:00+00,Winnipeg,190,22441,1399,20347,695
2021/05/05 05:00:00+00,All,372,40485,2376,37113,996
2021/05/05 05:00:00+00,Interlake-Eastern,12,2743,110,2594,39
2021/05/05 05:00:00+00,Northern,32,6826,307,6469,50
2021/05/05 05:00:00+00,Prairie Mountain Health,25,2817,330,2426,61
2021/05/05 05:00:00+00,Southern Health-Santé Sud,22,5377,126,5100,151
2021/05/05 05:00:00+00,Winnipeg,281,22722,1503,20524,695
2021/05/06 05:00:00+00,All,473,40958,2542,37418,998
2021/05/06 05:00:00+00,Interlake-Eastern,24,2767,126,2602,39
2021/05/06 05:00:00+00,Northern,15,6841,313,6478,50
2021/05/06 05:00:00+00,Prairie Mountain Health,31,2848,334,2452,62
2021/05/06 05:00:00+00,Southern Health-Santé Sud,37,5414,126,5137,151
2021/05/06 05:00:00+00,Winnipeg,366,23088,1643,20749,696
2021/05/07 05:00:00+00,All,501,41459,2712,37745,1002
2021/05/07 05:00:00+00,Interlake-Eastern,14,2781,129,2613,39
2021/05/07 05:00:00+00,Northern,8,6849,313,6485,51
2021/05/07 05:00:00+00,Prairie Mountain Health,27,2875,331,2481,63
2021/05/07 05:00:00+00,Southern Health-Santé Sud,42,5456,133,5170,153
2021/05/07 05:00:00+00,Winnipeg,410,23498,1806,20996,696
2021/05/08 05:00:00+00,All,495,41954,2872,38079,1003
2021/05/08 05:00:00+00,Interlake-Eastern,22,2803,139,2625,39
2021/05/08 05:00:00+00,Northern,9,6858,313,6494,51
2021/05/08 05:00:00+00,Prairie Mountain Health,32,2907,322,2522,63
2021/05/08 05:00:00+00,Southern Health-Santé Sud,38,5494,146,5195,153
2021/05/08 05:00:00+00,Winnipeg,394,23892,1952,21243,697
2021/05/09 05:00:00+00,All,522,42476,3099,38373,1004
2021/05/09 05:00:00+00,Interlake-Eastern,23,2826,155,2632,39
2021/05/09 05:00:00+00,Northern,7,6865,311,6503,51
2021/05/09 05:00:00+00,Prairie Mountain Health,23,2930,321,2546,63
2021/05/09 05:00:00+00,Southern Health-Santé Sud,48,5542,162,5227,153
2021/05/09 05:00:00+00,Winnipeg,421,24313,2150,21465,698
2021/05/10 05:00:00+00,All,353,42829,3157,38665,1007
2021/05/10 05:00:00+00,Interlake-Eastern,20,2846,154,2653,39
2021/05/10 05:00:00+00,Northern,7,6872,307,6514,51
2021/05/10 05:00:00+00,Prairie Mountain Health,32,2962,324,2573,65
2021/05/10 05:00:00+00,Southern Health-Santé Sud,32,5574,170,5251,153
2021/05/10 05:00:00+00,Winnipeg,262,24575,2202,21674,699
2021/05/11 05:00:00+00,All,338,43167,3216,38943,1008
2021/05/11 05:00:00+00,Interlake-Eastern,46,2892,176,2677,39
2021/05/11 05:00:00+00,Northern,9,6881,312,6518,51
2021/05/11 05:00:00+00,Prairie Mountain Health,30,2992,328,2598,66
2021/05/11 05:00:00+00,Southern Health-Santé Sud,46,5620,182,5285,153
2021/05/11 05:00:00+00,Winnipeg,207,24782,2218,21865,699
2021/05/12 05:00:00+00,All,586,43753,3290,39454,1009
2021/05/12 05:00:00+00,Interlake-Eastern,37,2929,193,2697,39
2021/05/12 05:00:00+00,Northern,24,6905,232,6622,51
2021/05/12 05:00:00+00,Prairie Mountain Health,40,3032,304,2662,66
2021/05/12 05:00:00+00,Southern Health-Santé Sud,29,5649,176,5320,153
2021/05/12 05:00:00+00,Winnipeg,456,25238,2385,22153,700
2021/05/13 05:00:00+00,All,457,44210,3318,39879,1013
2021/05/13 05:00:00+00,Interlake-Eastern,34,2963,206,2718,39
2021/05/13 05:00:00+00,Northern,7,6912,226,6635,51
2021/05/13 05:00:00+00,Prairie Mountain Health,19,3051,293,2691,67
2021/05/13 05:00:00+00,Southern Health-Santé Sud,85,5734,213,5368,153
2021/05/13 05:00:00+00,Winnipeg,312,25550,2380,22467,703
2021/05/14 05:00:00+00,All,447,44657,3378,40264,1015
2021/05/14 05:00:00+00,Interlake-Eastern,24,2987,212,2736,39
2021/05/14 05:00:00+00,Northern,13,6925,233,6641,51
2021/05/14 05:00:00+00,Prairie Mountain Health,29,3080,291,2722,67
2021/05/14 05:00:00+00,Southern Health-Santé Sud,41,5775,213,5408,154
2021/05/14 05:00:00+00,Winnipeg,340,25890,2429,22757,704
2021/05/15 05:00:00+00,All,530,45187,3568,40602,1017
2021/05/15 05:00:00+00,Interlake-Eastern,35,3022,230,2753,39
2021/05/15 05:00:00+00,Northern,38,6963,263,6649,51
2021/05/15 05:00:00+00,Prairie Mountain Health,48,3128,314,2746,68
2021/05/15 05:00:00+00,Southern Health-Santé Sud,78,5853,243,5456,154
2021/05/15 05:00:00+00,Winnipeg,331,26221,2518,22998,705
2021/05/16 05:00:00+00,All,421,45608,3650,40937,1021
2021/05/16 05:00:00+00,Interlake-Eastern,18,3040,231,2770,39
2021/05/16 05:00:00+00,Northern,32,6995,288,6656,51
2021/05/16 05:00:00+00,Prairie Mountain Health,18,3146,305,2773,68
2021/05/16 05:00:00+00,Southern Health-Santé Sud,46,5899,233,5510,156
2021/05/16 05:00:00+00,Winnipeg,307,26528,2593,23228,707
2021/05/17 05:00:00+00,All,380,45988,3636,41329,1023
2021/05/17 05:00:00+00,Interlake-Eastern,29,3069,237,2793,39
2021/05/17 05:00:00+00,Northern,23,7018,301,6666,51
2021/05/17 05:00:00+00,Prairie Mountain Health,15,3161,296,2797,68
2021/05/17 05:00:00+00,Southern Health-Santé Sud,31,5930,225,5548,157
2021/05/17 05:00:00+00,Winnipeg,282,26810,2577,23525,708
2021/05/18 05:00:00+00,All,383,46371,3690,41657,1024
2021/05/18 05:00:00+00,Interlake-Eastern,34,3103,256,2808,39
2021/05/18 05:00:00+00,Northern,13,7031,307,6673,51
2021/05/18 05:00:00+00,Prairie Mountain Health,44,3205,311,2826,68
2021/05/18 05:00:00+00,Southern Health-Santé Sud,48,5978,231,5590,157
2021/05/18 05:00:00+00,Winnipeg,244,27054,2585,23760,709
2021/05/19 05:00:00+00,All,601,46972,3750,42194,1028
2021/05/19 05:00:00+00,Interlake-Eastern,18,3121,242,2840,39
2021/05/19 05:00:00+00,Northern,33,7064,285,6728,51
2021/05/19 05:00:00+00,Prairie Mountain Health,42,3247,254,2924,69
2021/05/19 05:00:00+00,Southern Health-Santé Sud,100,6078,273,5648,157
2021/05/19 05:00:00+00,Winnipeg,408,27462,2696,24054,712
2021/05/20 05:00:00+00,All,585,47557,3868,42657,1032
2021/05/20 05:00:00+00,Interlake-Eastern,42,3163,263,2861,39
2021/05/20 05:00:00+00,Northern,23,7087,297,6739,51
2021/05/20 05:00:00+00,Prairie Mountain Health,52,3299,271,2959,69
2021/05/20 05:00:00+00,Southern Health-Santé Sud,52,6130,251,5720,159
2021/05/20 05:00:00+00,Winnipeg,416,27878,2786,24378,714
2021/05/21 05:00:00+00,All,470,48027,3926,43065,1036
2021/05/21 05:00:00+00,Interlake-Eastern,15,3178,260,2879,39
2021/05/21 05:00:00+00,Northern,28,7115,310,6754,51
2021/05/21 05:00:00+00,Prairie Mountain Health,22,3321,263,2987,71
2021/05/21 05:00:00+00,Southern Health-Santé Sud,54,6184,252,5771,161
2021/05/21 05:00:00+00,Winnipeg,351,28229,2841,24674,714
2021/05/22 05:00:00+00,All,413,48440,3977,43426,1037
2021/05/22 05:00:00+00,Interlake-Eastern,24,3202,270,2893,39
2021/05/22 05:00:00+00,Northern,26,7141,316,6774,51
2021/05/22 05:00:00+00,Prairie Mountain Health,27,3348,274,3003,71
2021/05/22 05:00:00+00,Southern Health-Santé Sud,67,6251,282,5808,161
2021/05/22 05:00:00+00,Winnipeg,269,28498,2835,24948,715
2021/05/23 05:00:00+00,All,368,48808,3960,43808,1040
2021/05/23 05:00:00+00,Interlake-Eastern,16,3218,265,2914,39
2021/05/23 05:00:00+00,Northern,12,7153,315,6787,51
2021/05/23 05:00:00+00,Prairie Mountain Health,19,3367,281,3015,71
2021/05/23 05:00:00+00,Southern Health-Santé Sud,33,6284,260,5862,162
2021/05/23 05:00:00+00,Winnipeg,288,28786,2839,25230,717
2021/05/24 05:00:00+00,All,244,49052,3862,44147,1043
2021/05/24 05:00:00+00,Interlake-Eastern,15,3233,264,2930,39
2021/05/24 05:00:00+00,Northern,12,7165,317,6797,51
2021/05/24 05:00:00+00,Prairie Mountain Health,16,3383,264,3048,71
2021/05/24 05:00:00+00,Southern Health-Santé Sud,29,6313,245,5905,163
2021/05/24 05:00:00+00,Winnipeg,172,28958,2772,25467,719
2021/05/25 05:00:00+00,All,312,49364,3824,44494,1046
2021/05/25 05:00:00+00,Interlake-Eastern,20,3253,277,2937,39
2021/05/25 05:00:00+00,Northern,8,7173,314,6807,52
2021/05/25 05:00:00+00,Prairie Mountain Health,11,3394,249,3072,73
2021/05/25 05:00:00+00,Southern Health-Santé Sud,36,6349,225,5961,163
2021/05/25 05:00:00+00,Winnipeg,237,29195,2759,25717,719
2021/05/26 05:00:00+00,All,310,49674,3707,44919,1048
2021/05/26 05:00:00+00,Interlake-Eastern,18,3271,264,2968,39
2021/05/26 05:00:00+00,Northern,22,7195,277,6866,52
2021/05/26 05:00:00+00,Prairie Mountain Health,18,3412,206,3133,73
2021/05/26 05:00:00+00,Southern Health-Santé Sud,66,6415,243,6008,164
2021/05/26 05:00:00+00,Winnipeg,186,29381,2717,25944,720
2021/05/27 05:00:00+00,All,488,50162,3787,45322,1053
2021/05/27 05:00:00+00,Interlake-Eastern,36,3307,276,2991,40
2021/05/27 05:00:00+00,Northern,25,7220,289,6879,52
2021/05/27 05:00:00+00,Prairie Mountain Health,81,3493,262,3157,74
2021/05/27 05:00:00+00,Southern Health-Santé Sud,36,6451,229,6058,164
2021/05/27 05:00:00+00,Winnipeg,310,29691,2731,26237,723
2021/05/28 05:00:00+00,All,348,50510,3747,45707,1056
2021/05/28 05:00:00+00,Interlake-Eastern,33,3340,296,3004,40
2021/05/28 05:00:00+00,Northern,22,7242,288,6902,52
2021/05/28 05:00:00+00,Prairie Mountain Health,10,3503,247,3182,74
2021/05/28 05:00:00+00,Southern Health-Santé Sud,47,6498,222,6112,164
2021/05/28 05:00:00+00,Winnipeg,236,29927,2694,26507,726
2021/05/29 05:00:00+00,All,276,50786,3718,46011,1057
2021/05/29 05:00:00+00,Interlake-Eastern,10,3350,299,3011,40
2021/05/29 05:00:00+00,Northern,15,7257,284,6921,52
2021/05/29 05:00:00+00,Prairie Mountain Health,31,3534,253,3206,75
2021/05/29 05:00:00+00,Southern Health-Santé Sud,41,6539,223,6152,164
2021/05/29 05:00:00+00,Winnipeg,179,30106,2659,26721,726
2021/05/30 05:00:00+00,All,310,51096,3678,46355,1063
2021/05/30 05:00:00+00,Interlake-Eastern,12,3362,284,3038,40
2021/05/30 05:00:00+00,Northern,13,7270,283,6935,52
2021/05/30 05:00:00+00,Prairie Mountain Health,15,3549,228,3246,75
2021/05/30 05:00:00+00,Southern Health-Santé Sud,38,6577,220,6192,165
2021/05/30 05:00:00+00,Winnipeg,232,30338,2663,26944,731
2021/05/31 05:00:00+00,All,226,51322,3609,46645,1068
2021/05/31 05:00:00+00,Interlake-Eastern,11,3373,280,3053,40
2021/05/31 05:00:00+00,Northern,11,7281,278,6951,52
2021/05/31 05:00:00+00,Prairie Mountain Health,5,3554,221,3258,75
2021/05/31 05:00:00+00,Southern Health-Santé Sud,36,6613,198,6248,167
2021/05/31 05:00:00+00,Winnipeg,163,30501,2632,27135,734
2021/06/01 05:00:00+00,All,276,51598,3638,46884,1076
2021/06/01 05:00:00+00,Interlake-Eastern,13,3386,276,3069,41
2021/06/01 05:00:00+00,Northern,18,7299,284,6962,53
2021/06/01 05:00:00+00,Prairie Mountain Health,22,3576,227,3274,75
2021/06/01 05:00:00+00,Southern Health-Santé Sud,30,6643,189,6285,169
2021/06/01 05:00:00+00,Winnipeg,193,30694,2662,27294,738
2021/06/02 05:00:00+00,All,349,51947,3533,47336,1078
2021/06/02 05:00:00+00,Interlake-Eastern,19,3405,250,3114,41
2021/06/02 05:00:00+00,Northern,22,7321,255,7013,53
2021/06/02 05:00:00+00,Prairie Mountain Health,27,3603,229,3298,76
2021/06/02 05:00:00+00,Southern Health-Santé Sud,56,6699,202,6328,169
2021/06/02 05:00:00+00,Winnipeg,225,30919,2597,27583,739
2021/06/03 05:00:00+00,All,323,52270,3514,47674,1082
2021/06/03 05:00:00+00,Interlake-Eastern,32,3437,267,3129,41
2021/06/03 05:00:00+00,Northern,28,7349,271,7025,53
2021/06/03 05:00:00+00,Prairie Mountain Health,31,3634,241,3317,76
2021/06/03 05:00:00+00,Southern Health-Santé Sud,35,6734,204,6361,169
2021/06/03 05:00:00+00,Winnipeg,197,31116,2531,27842,743
2021/06/04 05:00:00+00,All,266,52536,3471,47980,1085
2021/06/04 05:00:00+00,Interlake-Eastern,22,3459,279,3138,42
2021/06/04 05:00:00+00,Northern,15,7364,280,7031,53
2021/06/04 05:00:00+00,Prairie Mountain Health,24,3658,239,3343,76
2021/06/04 05:00:00+00,Southern Health-Santé Sud,53,6787,216,6402,169
2021/06/04 05:00:00+00,Winnipeg,152,31268,2457,28066,745
2021/06/05 05:00:00+00,All,226,52762,3439,48236,1087
2021/06/05 05:00:00+00,Interlake-Eastern,10,3469,281,3146,42
2021/06/05 05:00:00+00,Northern,12,7376,277,7046,53
2021/06/05 05:00:00+00,Prairie Mountain Health,26,3684,242,3366,76
2021/06/05 05:00:00+00,Southern Health-Santé Sud,31,6818,216,6432,170
2021/06/05 05:00:00+00,Winnipeg,147,31415,2423,28246,746
2021/06/06 05:00:00+00,All,177,52939,3368,48480,1091
2021/06/06 05:00:00+00,Interlake-Eastern,5,3474,276,3156,42
2021/06/06 05:00:00+00,Northern,16,7392,270,7069,53
2021/06/06 05:00:00+00,Prairie Mountain Health,9,3693,230,3387,76
2021/06/06 05:00:00+00,Southern Health-Santé Sud,35,6853,226,6456,171
2021/06/06 05:00:00+00,Winnipeg,112,31527,2366,28412,749
2021/06/07 05:00:00+00,All,227,53166,3253,48818,1095
2021/06/07 05:00:00+00,Interlake-Eastern,13,3487,266,3179,42
2021/06/07 05:00:00+00,Northern,18,7410,277,7080,53
2021/06/07 05:00:00+00,Prairie Mountain Health,18,3711,235,3400,76
2021/06/07 05:00:00+00,Southern Health-Santé Sud,37,6890,218,6501,171
2021/06/07 05:00:00+00,Winnipeg,141,31668,2257,28658,753
2021/06/08 05:00:00+00,All,251,53417,3214,49105,1098
2021/06/08 05:00:00+00,Interlake-Eastern,35,3522,288,3192,42
2021/06/08 05:00:00+00,Northern,24,7434,295,7086,53
2021/06/08 05:00:00+00,Prairie Mountain Health,15,3726,233,3417,76
